"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202201","2호선","서울대입구(관악구청)","3962","23","23670","2051","36473","11122","108553","24006","163174","57648","109780","54473","61077","46991","55007","42717","60374","47113","65074","55336","59551","56697","61816","61308","69151","76468","75323","101649","80891","158587","46212","128785","49786","77665","59486","105558","23927","59875","6752","21916","1","4586","0","0","0","0","0","0","20220203"
"202201","3호선","경복궁(정부서울청사)","77","2","1915","1537","4577","10713","11323","30436","17558","94695","16370","48262","13424","30227","15469","29823","18205","30437","22160","32711","27303","29650","34357","24621","41374","24491","57424","23916","88523","25960","35251","15224","34789","9130","39217","12508","7976","6731","1726","2306","1","82","1","1","0","1","0","0","20220203"
"202201","4호선","미아(서울사이버대학)","44","7","8777","1156","17152","4400","40215","8364","48140","27297","30077","16353","21095","13429","19643","13690","21937","14680","20767","16808","19808","17993","18958","22676","20258","24034","21540","30191","23525","42046","12804","34681","9359","22049","8927","27235","4178","15724","1061","6292","2","15","0","0","0","0","0","0","20220203"
"202201","4호선","서울역","179","1","3467","548","4869","9659","10224","29713","13121","70686","10049","37645","8436","19841","10378","17719","11568","21668","11155","20727","11562","20097","12776","21875","15479","23155","35395","26881","50383","28916","17930","20511","12819","14783","15270","19025","5200","8826","1357","3167","1","540","0","0","0","0","0","0","20220203"
"202201","6호선","봉화산(서울의료원)","26","0","4307","1018","12817","2079","41802","4908","35364","11699","16929","6586","12440","5531","10612","5495","11155","7775","10696","8372","9851","8692","9094","10756","9102","12506","10690","17207","9317","28513","4374","26502","3686","15754","3511","17653","1963","12269","518","4014","0","417","0","0","0","0","0","0","20220203"
"202201","6호선","화랑대(서울여대입구)","8","0","4801","864","18236","2244","53593","5109","49625","9154","23779","6179","15456","6128","13040","6364","14521","7448","14105","8071","12089","8488","12013","10989","12718","13093","12527","19335","10524","33353","5478","30738","3749","17563","3876","20802","2152","13943","778","5373","2","470","0","0","0","0","0","0","20220203"
"202201","7호선","공릉(서울과학기술대)","26","0","5342","848","12031","3268","31819","7543","38751","18276","21476","12784","15693","9988","14770","10137","15857","12246","15933","13882","15395","14245","15762","16716","16847","19223","18106","24106","19455","35991","9903","32678","10130","18065","11050","21609","4402","15913","1290","6226","0","454","0","0","0","0","0","0","20220203"
"202201","9호선","마곡나루(서울식물원)","1","0","3214","722","8240","7814","24545","12197","27266","42279","13220","19706","9755","11397","10570","10226","12723","10690","12723","11439","13133","12244","15208","12432","19047","14265","28161","21025","37717","31228","16068","26367","16792","14085","21303","17826","5351","10834","1425","4463","16","214","0","0","0","0","0","0","20220203"
"202201","경부선","서울역","2","1","35","268","88","2356","7531","3881","14441","4348","9534","3584","9606","2793","11401","1651","10433","2826","11365","2646","7998","2397","11535","2840","11973","3085","11541","5562","14100","7386","12295","3728","7927","2601","11177","2479","7315","1443","2598","230","8","7","0","0","0","0","0","0","20220203"
"202201","경원선","청량리(서울시립대입구)","1103","23","4561","1250","6517","8459","22673","11694","35025","19100","19812","24794","26127","28184","20828","29904","26053","29223","32372","31028","27336","32036","33310","32969","33012","29464","29324","28571","31806","41835","19785","29711","23562","15840","15170","21121","7515","9179","2626","3425","20","409","0","0","0","0","0","0","20220203"
"202201","경의선","서울역","0","0","595","1","898","5783","2305","18769","2161","30656","1962","16372","1324","5662","1588","4508","2212","3384","3002","5521","3153","2699","4865","2718","6663","2735","13922","3922","25540","4242","9092","2431","5344","1945","6182","1409","783","133","746","718","2","75","0","0","0","0","0","0","20220203"
"202201","공항철도 1호선","마곡나루(서울식물원)","4","0","1537","693","3164","7744","10930","20731","12033","52734","6437","21208","4071","7298","4892","5116","5699","4946","5633","5342","5899","5246","8061","4989","14058","5156","38057","8044","40618","12791","14260","8332","9231","5320","9256","7534","2898","4232","742","1629","114","1166","0","0","0","0","0","0","20220203"
"202201","공항철도 1호선","서울역","159","0","1995","515","1660","7779","8575","12830","9919","20069","7217","14292","8227","12176","9791","11175","12045","12679","12548","11623","10360","10029","14374","11315","16451","10766","19229","12933","23820","15375","15893","12165","11755","7570","14752","9556","8122","3590","3079","1462","4","729","0","0","0","0","0","0","20220203"
"202201","분당선","서울숲","104","1","2279","480","4196","4589","11242","16627","19421","37007","13214","27099","7390","17215","7351","13013","8656","13874","10152","16218","11565","14263","14971","14286","18963","14284","31058","16063","41670","21938","19893","13983","16748","7982","17386","10818","4548","5637","770","1708","27","323","0","1","0","0","0","0","20220203"
"202112","1호선","서울역","769","16","8460","6094","11185","35735","34375","85455","55770","188733","43790","121596","44195","62290","52865","52223","63018","60591","64741","60427","57303","55157","75713","59298","85760","60717","129054","71864","184200","77500","87213","50899","62761","33524","70343","32014","38334","18709","12519","8703","61","841","0","2","0","0","0","0","20220103"
"202112","1호선","청량리(서울시립대입구)","981","10","9427","4231","13204","18836","32699","16242","44792","33184","29361","28757","25577","31010","30117","35334","35576","36878","38108","40549","40601","44016","45426","42312","49737","36556","45352","36803","36430","43497","18870","28323","15066","17031","11939","18588","6420","12995","1859","6756","34","1003","1","1","0","1","0","0","20220103"
"202112","2호선","강변(동서울터미널)","18","1","7942","1756","23912","16491","71753","21497","104547","43365","73420","33993","52918","33519","48343","32710","46750","37726","47386","41376","43949","44101","45487","52365","47611","56806","51914","72864","58227","105319","39606","72916","30122","48595","25550","49206","14059","32168","4287","14215","2","518","0","0","0","0","0","0","20220103"
"202112","2호선","서울대입구(관악구청)","4568","24","25855","2209","40077","13154","117947","27493","174453","63518","113766","56014","65092","48391","57370","44714","63463","48925","64535","58077","61593","58709","66264","64541","75620","82091","82708","109067","87468","172073","51185","137659","46647","81092","51139","88792","33944","69452","11440","34862","17","9079","0","0","0","0","0","0","20220103"
"202112","3호선","경복궁(정부서울청사)","71","1","2242","1611","4911","11780","12295","37733","18350","105803","17470","54900","14779","31794","17663","30530","20103","30190","24914","31037","29421","27774","36746","24726","46527","25532","63148","27012","93973","30275","35727","17525","31365","9600","33698","10545","15867","7474","4112","3791","5","132","0","2","0","0","0","0","20220103"
"202112","4호선","미아(서울사이버대학)","39","2","9753","1296","19290","4743","45122","13425","53022","31161","32222","18357","22401","14554","21000","14943","22183","15332","21447","16996","21086","19622","21226","23908","23679","26636","23973","32685","26222","45543","14073","36300","9819","22856","8220","23058","5269","16109","1590","9781","4","3","1","1","0","0","0","0","20220103"
"202112","4호선","서울역","175","7","3801","504","5347","10304","10802","29765","14527","75776","10460","39597","8751","21571","10848","18785","11840","22908","11691","22702","12685","21944","13676","24433","16752","25606","37896","30319","53680","32879","17999","23128","12339","15817","12884","16351","7129","11079","2258","5022","8","1311","0","0","0","0","0","0","20220103"
"202112","6호선","봉화산(서울의료원)","41","0","4614","1028","13992","2378","46179","5365","38504","12302","17988","7005","12998","5858","10934","5710","11048","8202","10564","9012","9844","9293","9517","11235","9920","13628","11577","18826","10144","30584","4914","27704","3710","15967","3104","14772","2347","12782","756","6113","2","740","0","0","0","0","0","0","20220103"
"202112","6호선","화랑대(서울여대입구)","6","0","5212","937","19965","2515","58614","6806","55181","12512","24891","7629","16478","6569","13623","6921","14325","8087","14000","8891","12683","8827","12577","11733","14664","13493","14923","21869","12361","35953","6275","31846","4122","17843","3684","17600","2768","13953","930","7769","0","825","0","0","0","0","0","0","20220103"
"202112","7호선","공릉(서울과학기술대)","20","0","5789","878","13316","4011","35647","11287","41743","21785","23248","14839","16776","11595","15296","11299","16756","13960","16752","15186","17255","14875","19057","18221","20530","20666","20789","25549","21761","38785","11540","35739","10048","18542","9836","18871","6426","16274","2477","8745","1","598","0","0","0","1","0","0","20220103"
"202112","9호선","마곡나루(서울식물원)","5","0","3436","787","8753","9902","26993","12411","29709","42866","13870","21112","10302","11716","10709","10425","13129","10819","13318","11496","13698","12602","16194","12646","20322","15088","29973","22717","39017","32958","16478","28720","15239","15235","16908","15500","8726","12482","3502","7163","28","422","0","0","0","0","0","0","20220103"
"202112","경부선","서울역","1","0","42","292","82","2399","8411","4342","15586","4978","10106","3933","9821","2913","11645","1721","11039","2954","11893","2799","7016","2701","13348","3018","14267","3668","13172","6072","15726","8041","13761","3973","8906","2550","11547","2214","7604","1852","2824","301","16","17","0","0","0","0","0","0","20220103"
"202112","경원선","청량리(서울시립대입구)","1513","29","5483","1416","8092","9279","25325","13066","38489","21571","20615","27123","27070","28152","21064","29762","26224","28896","32432","30387","27692","32543","33614","34581","34042","32095","31409","31618","34510","47209","20597","31269","23963","16973","15257","19357","8261","10378","2963","5235","23","614","0","0","0","0","0","0","20220103"
"202112","경의선","서울역","2","0","787","5","1028","6428","2666","20369","2453","35584","2209","17092","1477","6361","1820","4890","2739","3792","3343","6499","3548","3225","5825","3355","7811","2958","15283","5010","28850","5353","10096","3176","5336","2636","6256","1493","956","151","1067","954","0","80","0","0","0","0","0","0","20220103"
"202112","공항철도 1호선","마곡나루(서울식물원)","8","0","1568","720","3955","9502","12139","20671","13321","52902","6898","21779","4172","7538","4909","4924","5983","4947","6148","5294","6310","5148","8699","4818","15678","5498","37524","8919","39472","13609","14016","9360","8625","5695","7430","6326","3741","4884","1230","2626","217","2036","0","0","0","0","0","0","20220103"
"202112","공항철도 1호선","서울역","90","0","2322","522","1933","7933","9367","13734","10312","22566","7459","15859","8285","12838","9744","11699","12728","13005","12895","12231","10848","10963","16338","11997","17534","12094","21332","14139","26471","17290","17846","13460","12382","7746","15771","8206","9818","4632","4260","2021","9","1184","0","0","0","0","0","0","20220103"
"202112","분당선","서울숲","93","0","2536","572","4622","4560","12256","18787","20490","41697","13810","28364","7917","17981","7638","13315","9002","13949","10628","16099","12155","14472","15630","14046","20170","15392","34526","18136","44868","24599","21021","15266","15291","8204","16100","9123","7782","6090","1573","2708","45","641","0","0","0","0","0","0","20220103"
"202111","1호선","서울역","630","11","8985","7058","12028","40803","36492","93181","61857","196998","48518","131911","49785","67104","57296","57503","67212","64828","68923","62027","59146","58165","78671","61463","88156","65725","136669","75650","198548","82448","93839","51787","65417","34209","70807","29311","46511","21788","17275","12360","101","1257","1","3","2","2","0","0","20211203"
"202111","1호선","청량리(서울시립대입구)","1000","10","10265","4662","13987","20004","34484","16385","45105","34899","30039","31052","27965","33556","31154","37528","36151","38130","38096","41346","41270","44511","45352","42629","50588","38119","47620","38495","37958","45190","20018","29969","15665","17225","11607","16324","7359","14670","2688","8574","79","1596","0","0","0","0","0","0","20211203"
"202111","2호선","강변(동서울터미널)","15","0","8267","2077","25342","20361","73404","25470","109576","46233","76891","37312","55886","35016","50671","33607","48779","38071","47118","41655","43188","46096","45193","51768","48283","57951","54447","74437","61671","108844","43603","77642","33789","48994","26600","41855","17001","38063","5854","20039","23","1807","0","0","0","0","0","0","20211203"
"202111","2호선","서울대입구(관악구청)","4611","35","27149","2518","40918","14062","122015","28425","181874","65432","118533","61951","65319","50265","57333","43858","63931","48360","63675","55510","58426","55184","63319","61723","72126","77341","83917","106254","90153","173011","52773","149419","43076","84058","44711","74850","42390","76908","16074","46575","11","14536","0","0","0","0","0","0","20211203"
"202111","3호선","경복궁(정부서울청사)","73","1","2665","1639","5059","12812","13053","39708","19556","108727","18003","64444","14765","43903","18325","43306","21354","39476","26386","40511","34705","38975","45989","32629","59571","30437","76316","31795","103833","36593","43281","21855","36888","10774","37908","9004","25101","8377","7155","5173","12","360","0","0","1","1","0","0","20211203"
"202111","4호선","미아(서울사이버대학)","46","8","10416","1251","19505","5040","45875","14274","54092","32391","31877","18944","22460","14342","20143","15284","21680","15312","20711","16873","20117","18873","20571","23409","23340","25667","24517","33080","26722","45167","14687","38155","9817","22302","8506","19625","6476","16398","1960","12248","4","49","1","1","0","0","0","0","20211203"
"202111","4호선","서울역","178","6","3780","523","5588","12708","11161","31843","15203","82643","11135","43194","9294","22460","11045","20259","12006","23669","11988","23629","12428","22883","13462","25497","16694","25909","39353","31529","59083","33478","19768","22860","12861","15104","12115","13838","8774","12133","3126","6783","19","2078","1","2","0","0","0","0","20211203"
"202111","6호선","봉화산(서울의료원)","40","1","4695","1111","14436","2583","47181","5445","39814","12687","18343","7141","13556","5913","11232","5727","11110","8031","10506","8864","9426","9106","9550","11032","10031","13366","12138","19015","10414","30859","4968","28801","3612","16374","2864","13165","2396","13349","880","8096","1","1051","0","0","0","0","0","0","20211203"
"202111","6호선","화랑대(서울여대입구)","8","0","5602","857","20384","2668","59832","6919","56389","13368","25623","8675","16690","7209","14228","7592","14959","8166","13932","9180","12560","9314","13186","11575","15417","13990","16924","22026","13915","36403","7019","32937","4339","17833","3781","15523","3006","14560","1010","9997","2","1101","0","0","0","0","0","0","20211203"
"202111","7호선","공릉(서울과학기술대)","13","0","5982","867","13739","4246","36558","11372","42847","23168","23791","15297","17415","11562","15706","10924","18119","13735","17694","15619","16376","14654","17256","17793","19822","20381","21742","26275","22613","39516","11875","37073","9504","19401","8900","16582","8091","16222","3452","11211","3","771","0","0","0","0","0","0","20211203"
"202111","9호선","마곡나루(서울식물원)","3","0","3627","919","9147","11904","28690","12959","30260","43658","14280","21400","10559","12380","10904","10893","12809","10762","12888","11695","13187","12189","15604","12864","20705","14899","31908","22123","40294","34102","17223","30566","14496","16053","14595","13991","11921","13418","5255","9400","68","641","0","0","0","0","0","0","20211203"
"202111","경부선","서울역","4","0","52","359","64","2617","9091","4705","18296","5177","11071","3873","11735","2917","13604","1655","12136","2838","12083","2569","6827","2425","14846","2901","14514","3563","13482","5839","17430","7912","14819","3984","9278","2456","13320","2088","8450","2000","3346","369","18","16","0","0","0","0","0","0","20211203"
"202111","경원선","청량리(서울시립대입구)","1559","15","5955","1801","8481","10670","27038","14775","42136","23889","22887","28679","30124","29942","22103","31389","26799","28644","31644","30063","28892","32822","33734","34221","33968","32858","31460","32658","36515","47329","22171","33998","24091","17472","16914","17934","8930","11420","3560","7353","25","1018","0","0","0","0","0","0","20211203"
"202111","경의선","서울역","0","0","862","16","1181","7318","2714","21787","2658","36769","2284","18602","1714","6938","1847","5283","2773","3760","3582","6521","3645","3176","5846","3207","8020","3269","16104","5058","30566","5507","10548","3164","5671","2411","6365","1558","1114","148","1453","1164","2","115","0","0","0","0","0","0","20211203"
"202111","공항철도 1호선","마곡나루(서울식물원)","4","0","1752","701","4228","10648","12433","21704","13615","54980","7082","23418","4604","8062","5229","5339","6047","5250","6127","5599","6078","5319","7960","5298","16286","5898","41121","9187","42669","14691","15523","10257","9716","5938","7544","5622","4804","5536","1735","3550","324","3038","0","0","0","0","0","0","20211203"
"202111","공항철도 1호선","서울역","121","0","2359","641","2048","9500","10076","16049","11468","23545","8239","17420","8959","14075","10176","12893","13286","13480","13883","12501","10673","11299","17042","12501","18057","12513","22513","14924","27998","18204","19088","14629","13418","8324","15856","7609","11128","5377","5306","2529","11","1520","0","0","0","0","0","0","20211203"
"202111","분당선","서울숲","98","1","2546","590","4878","4824","12840","20359","21403","44353","14169","31769","8086","23421","8252","17454","9741","17279","11943","20184","13956","19275","18860","19006","25246","18281","41178","18828","51846","26101","24905","16474","16221","8515","15297","7689","10124","6957","2398","3514","65","958","0","1","0","0","0","0","20211203"
